yq,Dollarpeg_Argentina,TradeUS_Argentina,Vuln_Argentina,Dollarpeg_Australia,TradeUS_Australia,Vuln_Australia,Dollarpeg_Austria,TradeUS_Austria,Vuln_Austria,Dollarpeg_Belgium,TradeUS_Belgium,Vuln_Belgium,Dollarpeg_Botswana,TradeUS_Botswana,Vuln_Botswana,Dollarpeg_Brazil,TradeUS_Brazil,Vuln_Brazil,Dollarpeg_Canada,TradeUS_Canada,Vuln_Canada,Dollarpeg_Chile,TradeUS_Chile,Vuln_Chile,Dollarpeg_China,TradeUS_China,Vuln_China,Dollarpeg_Colombia,TradeUS_Colombia,Vuln_Colombia,Dollarpeg_CzechRepublic,TradeUS_CzechRepublic,Vuln_CzechRepublic,Dollarpeg_Denmark,TradeUS_Denmark,Vuln_Denmark,Dollarpeg_Ecuador,TradeUS_Ecuador,Vuln_Ecuador,Dollarpeg_ElSalvador,TradeUS_ElSalvador,Vuln_ElSalvador,Dollarpeg_Finland,TradeUS_Finland,Vuln_Finland,Dollarpeg_France,TradeUS_France,Vuln_France,Dollarpeg_Germany,TradeUS_Germany,Vuln_Germany,Dollarpeg_Greece,TradeUS_Greece,Vuln_Greece,Dollarpeg_HongKong,TradeUS_HongKong,Vuln_HongKong,Dollarpeg_Hungary,TradeUS_Hungary,Vuln_Hungary,Dollarpeg_Iceland,TradeUS_Iceland,Vuln_Iceland,Dollarpeg_India,TradeUS_India,Vuln_India,Dollarpeg_Indonesia,TradeUS_Indonesia,Vuln_Indonesia,Dollarpeg_Ireland,TradeUS_Ireland,Vuln_Ireland,Dollarpeg_Israel,TradeUS_Israel,Vuln_Israel,Dollarpeg_Italy,TradeUS_Italy,Vuln_Italy,Dollarpeg_Japan,TradeUS_Japan,Vuln_Japan,Dollarpeg_Jordan,TradeUS_Jordan,Vuln_Jordan,Dollarpeg_Korea,TradeUS_Korea,Vuln_Korea,Dollarpeg_Luxembourg,TradeUS_Luxembourg,Vuln_Luxembourg,Dollarpeg_Malaysia,TradeUS_Malaysia,Vuln_Malaysia,Dollarpeg_Mexico,TradeUS_Mexico,Vuln_Mexico,Dollarpeg_Netherlands,TradeUS_Netherlands,Vuln_Netherlands,Dollarpeg_NewZealand,TradeUS_NewZealand,Vuln_NewZealand,Dollarpeg_Norway,TradeUS_Norway,Vuln_Norway,Dollarpeg_Peru,TradeUS_Peru,Vuln_Peru,Dollarpeg_Philippines,TradeUS_Philippines,Vuln_Philippines,Dollarpeg_Poland,TradeUS_Poland,Vuln_Poland,Dollarpeg_Portugal,TradeUS_Portugal,Vuln_Portugal,Dollarpeg_Singapore,TradeUS_Singapore,Vuln_Singapore,Dollarpeg_SouthAfrica,TradeUS_SouthAfrica,Vuln_SouthAfrica,Dollarpeg_Spain,TradeUS_Spain,Vuln_Spain,Dollarpeg_Sweden,TradeUS_Sweden,Vuln_Sweden,Dollarpeg_Switzerland,TradeUS_Switzerland,Vuln_Switzerland,Dollarpeg_Taiwan,TradeUS_Taiwan,Vuln_Taiwan,Dollarpeg_Thailand,TradeUS_Thailand,Vuln_Thailand,Dollarpeg_Turkey,TradeUS_Turkey,Vuln_Turkey,Dollarpeg_UK,TradeUS_UK,Vuln_UK,Dollarpeg_US,TradeUS_US,Vuln_US,Dollarpeg_Venezuela,TradeUS_Venezuela,Vuln_Venezuela,quarter
1981.75,.4552981,.33679,.8305723,.9108236,.5561126,.6018324,.5,.4114263,.5564185,.5,.662856,.3253932,.122158,.5205192,.5694171,.122158,.3471707,.8329117,.9108236,.9923704,.6418445,.5886949,.4157564,.7924281,.4552981,.2873385,.3846541,.122158,.4775408,.6295141,.5,.4114263,.3672036,.5,.4577862,.6278465,.5886949,.5247542,.6376125,.5886949,.7899138,.5885347,.5,.4362779,.5809257,.5,.4334112,.5801721,.5,.46144,.4642163,.8566189,.4391171,.7556189,.5886949,.9033573,.5038777,.5,.4322181,.4523247,.5,.7403233,.9452864,.4552981,.2715443,.5133913,.5886949,.4978154,.5269728,.5,.6392408,.817301,.122158,.672596,.8391219,.5,.4567213,.6580003,.5,.5694138,.4685624,.5886949,.5833822,.3605476,.5886949,.6131417,.7414327,.5,.576358,.829883,.5886949,.6767853,.4633464,.5886949,.6252366,.7003514,.5,.614814,.4607085,.5,.644771,.6961071,.5,.5746026,.501822,.122158,.6043579,.8188968,.3085751,.562782,.6391329,.5,.4114263,.5083326,.5,.5232856,.7627574,.5886949,.9192017,.419838,.122158,.4248407,.5527185,.8332362,.4453148,.628201,.5,.4688455,.628601,.5,.596318,.4016282,.4552981,.9192017,.4921983,.5886949,.3968884,.6466416,.5886949,.2694943,.8322623,.5,.5513016,.6333809,0,0,0,.5886949,.6837194,.507946,1981q4
1982,.4113051,.3377904,.8348814,.9108236,.5547653,.6089417,.5,.4114263,.5537626,.5,.6717476,.3324316,.122158,.4995157,.5724702,.122158,.3471707,.8344017,.9108236,.9920116,.6400576,.5886949,.4142528,.7867033,.4113051,.2909615,.3841742,.122158,.4725583,.6426225,.5,.4114263,.370898,.5,.4600764,.6342285,.5886949,.5209574,.6471612,.5886949,.7851874,.5896006,.5,.4365066,.5900264,.5,.4353051,.5915353,.5,.4630533,.4678832,.8332362,.4383739,.7670056,.5886949,.9003331,.5088681,.5,.4322181,.4529459,.5,.7395054,.9494728,.5,.2716891,.5223312,.5886949,.493519,.5388778,.5,.6438854,.8252792,.122158,.6621352,.8419433,.5,.4564007,.6694019,.5,.5748401,.4679251,.5886949,.5933655,.3689429,.5886949,.6149088,.7423292,.5,.576358,.8352591,.5886949,.6759012,.4922237,.5886949,.6326201,.7101407,.5,.623036,.4577815,.5,.6510203,.7079883,.5,.5776969,.498375,.122158,.6062801,.8236721,.3085751,.5621944,.6489312,.5,.4114263,.6150389,.5,.5256574,.7722476,.5886949,.9192017,.4259361,.122158,.4200772,.5632175,.8068997,.447421,.6308596,.5,.4722295,.6341964,.5,.592397,.4048501,.4113051,.9192017,.4794943,.5886949,.3980427,.6450967,.5886949,.2694943,.8319876,.5,.5531734,.6383886,0,0,0,.5886949,.6777042,.5136653,1982q1
1982.25,.3686857,.3363743,.8385903,.9108236,.5518441,.616572,.5,.4114263,.5503253,.5,.6778513,.3410047,.122158,.4858104,.574578,.122158,.3471707,.8356665,.9108236,.9915348,.6383154,.5886949,.4147084,.7773142,.3686857,.2935328,.3809095,.122158,.4666091,.6540686,.5,.4114263,.3721328,.5,.462664,.6374806,.5447019,.5185499,.6583487,.5886949,.7770361,.5911381,.5,.4361355,.5973793,.5,.4369786,.6016658,.5,.4649852,.4688173,.8068997,.4380726,.774053,.5886949,.8981638,.507305,.5,.4322181,.4554211,.5,.7354147,.9531373,.5447019,.271766,.5290431,.5886949,.4880369,.5502334,.5,.649359,.82978,.122158,.6608399,.8449006,.5,.4561262,.6770384,.5,.5785845,.4652457,.5886949,.6003893,.3845649,.5886949,.619163,.7407713,.5,.576358,.8414201,.5886949,.6733416,.5223429,.5447019,.6367406,.7252031,.5,.6304508,.4547031,.5,.6541128,.7195628,.5,.5810299,.4987423,.122158,.6017572,.829659,.3085751,.5587988,.6568523,.5,.4114263,.7127252,.5,.5261408,.78313,.5886949,.9192017,.428201,.122158,.4157331,.5744876,.7775146,.4502501,.6345131,.5,.47468,.6396421,.5,.5892517,.4077176,.3686857,.9192017,.4642708,.5886949,.3963097,.640451,.5886949,.2694943,.8316347,.5,.5543905,.6388376,0,0,0,.5886949,.6699878,.5224394,1982q2
1982.5,.3280218,.3349611,.8423168,.9108236,.5489193,.6243874,.5,.4114263,.5464347,.5,.6838948,.3490125,.122158,.4721263,.576071,.122158,.3471707,.8366352,.9108236,.9910297,.6356137,.5447019,.4151641,.7684126,.3280218,.2961172,.3778015,.122158,.4606692,.6643211,.5,.4114263,.3733694,.5,.4652536,.6392614,.5,.5161415,.6576381,.5447019,.7686667,.5933096,.5,.4357646,.6041277,.5,.4386537,.6083297,.5,.4669183,.4692774,.7775146,.4377714,.7783607,.5886949,.8959527,.5052006,.5,.4322181,.4593361,.5,.731283,.9560475,.5886949,.2718429,.5342329,.5886949,.4825578,.5582241,.5,.6547936,.8298893,.122158,.6595421,.8479168,.5,.4558516,.6835707,.5,.5823199,.4620198,.5886949,.6073721,.3987062,.5886949,.623399,.7343451,.5,.576358,.8478861,.5886949,.6707716,.5523133,.5,.6408411,.7498494,.5,.6378046,.4507883,.5,.6571924,.727949,.5,.5843555,.4988424,.122158,.5972169,.8351771,.3085751,.5553976,.6597525,.5,.4114263,.7939285,.5,.5266241,.7909798,.5886949,.9192017,.4272921,.122158,.4114021,.5835502,.7450706,.4530824,.6383066,.5,.4771318,.6431552,.5,.5866728,.409836,.3280218,.9192017,.4457977,.5886949,.3945794,.6365079,.5886949,.2694943,.8314089,.5,.555607,.6375658,0,0,0,.5886949,.6621788,.5264877,1982q3
1982.75,.2897842,.3335509,.8454242,.9108236,.5459911,.6287158,.5,.4114263,.5411538,.5,.6898769,.3563562,.122158,.4584841,.5779715,.122158,.3471707,.8369045,.9108236,.9904948,.6336717,.5,.41562,.7626143,.2897842,.2987149,.3750534,.122158,.4547405,.6735442,.5,.4114263,.3746076,.5,.467845,.6385024,.4552981,.5137324,.6599998,.5,.76008,.5969377,.5,.4353936,.6083114,.5,.4403301,.6112916,.5,.4688523,.4667595,.7450706,.4374702,.7787705,.5886949,.8936993,.5041401,.5,.4322181,.4577853,.5,.7271108,.9576654,.5886949,.2719198,.5369412,.5886949,.4770828,.5641107,.5,.6601881,.8252115,.122158,.6582419,.8510888,.5,.4555772,.6878871,.5,.5860459,.4575228,.5886949,.6143113,.4161156,.5886949,.6276161,.7268059,.5,.576358,.8538237,.5886949,.6681914,.5812186,.4552981,.6449211,.7812836,.5,.6450945,.4457052,.5,.6602588,.7307749,.5,.5876734,.5005157,.122158,.5926599,.8396141,.3085751,.5519913,.6588572,.5,.4114263,.8567904,.5,.5271075,.7953378,.5886949,.9192017,.4215147,.122158,.4070847,.5908936,.7096621,.4559177,.6406066,.5,.4795846,.6435577,.5,.58452,.4117645,.2897842,.9192017,.4192587,.5886949,.3928517,.6321554,.5886949,.2694943,.8311458,.5,.5568228,.6291722,0,0,0,.5886949,.6542802,.5247161,1982q4
1983,.254317,.3297094,.8471175,.8951991,.5428601,.6307847,.5,.4114263,.5325148,.5,.6978971,.3629597,.122158,.4490614,.5806199,.122158,.3434451,.8364109,.9108236,.9900712,.6302015,.4552981,.4212141,.757956,.254317,.3000749,.3739804,.122158,.4476252,.6794239,.5,.4114263,.3714513,.5,.4709215,.6342634,.4113051,.5161585,.6653799,.4552981,.7554176,.5978913,.5,.4353951,.6092525,.5,.4419393,.6112705,.5,.4709486,.4617791,.7096621,.4362256,.7766766,.5886949,.896406,.5037375,.5,.4322181,.4578193,.5,.7280883,.9579809,.5886949,.2726497,.5387078,.5886949,.4752746,.570213,.5,.6684396,.8176057,.122158,.6524441,.854233,.5,.454538,.6852692,.5,.5894793,.4500549,.5886949,.611223,.441787,.5886949,.6337355,.7159517,.5,.576358,.8582923,.5886949,.6635415,.6047614,.4113051,.6525578,.8165708,.5,.6523579,.4378811,.5,.6588318,.72767,.5,.5869126,.5012996,.122158,.5920587,.8429663,.3085751,.5525585,.6545085,.5,.4114263,.8668362,.5,.5342939,.7985217,.5886949,.9192017,.4101272,.122158,.4014107,.5958662,.6715039,.45884,.6389822,.5,.4843783,.6389464,.5,.5840802,.4124423,.254317,.9192017,.3897901,.5886949,.3914152,.627129,.5886949,.2705354,.8304699,.5,.558431,.619026,0,0,0,.5886949,.6394966,.5146363,1983q1
1983.25,.2218349,.3242266,.8474873,.8772062,.539239,.6317607,.5,.4114263,.5198947,.5,.7037128,.36709,.122158,.4377401,.5816396,.122158,.3409721,.8358688,.9108236,.9898366,.6252113,.4113051,.4260412,.7565919,.2218349,.2989598,.3721094,.122158,.4416758,.6851662,.5,.4114263,.3693674,.5,.4732935,.6276157,.3686857,.521336,.6760235,.4113051,.7565981,.5979854,.5,.4355024,.6073128,.5,.4431427,.608011,.5,.4724492,.4551466,.6715039,.433876,.7737747,.5886949,.9004512,.5051824,.5,.4322181,.4522004,.5,.7331677,.958032,.5886949,.2733018,.5398607,.5886949,.4729344,.5801798,.5,.6760099,.8079306,.122158,.648712,.857434,.5,.4547526,.6779249,.5,.5910023,.4402516,.5886949,.607758,.4683536,.5886949,.6371696,.6977488,.5,.576358,.8611925,.5886949,.6557967,.6091098,.3686857,.6592999,.8440976,.5,.6578223,.4279163,.5,.6587733,.7184008,.5,.5799773,.4998798,.122158,.5867789,.8455989,.3085751,.5522945,.6506377,.5,.4114263,.8749598,.5,.541173,.8002664,.5886949,.9192017,.3951568,.122158,.3959337,.6004241,.6309387,.4613253,.6335554,.5,.4899231,.6284279,.5,.5818015,.41018,.2218349,.9192017,.3561783,.5886949,.3883798,.6196038,.5886949,.2719626,.8291284,.5,.5611131,.6060805,0,0,0,.5447019,.6284969,.5042397,1983q2
1983.5,.1924309,.3187915,.8478715,.8566189,.535614,.6307466,.5,.4114263,.5068254,.5,.7094631,.3713536,.122158,.4264833,.5822008,.122158,.3392109,.83504,.9108236,.9895964,.6195613,.3686857,.4308823,.7550253,.1924309,.2978471,.3701775,.122158,.435743,.6882133,.5,.4114263,.3672884,.5,.4756666,.6196321,.3280218,.5265087,.708701,.3686857,.7577747,.5975058,.5,.4356097,.6030766,.5,.4443466,.6048957,.5,.4739503,.4474834,.6309387,.4315295,.7706538,.5886949,.9043553,.5064812,.5,.4322181,.4456587,.5,.7381864,.9582886,.5886949,.2739549,.541574,.5886949,.4705954,.5909766,.5,.6834893,.7951007,.122158,.6449617,.8603752,.5,.4549672,.6681733,.5,.5925236,.428125,.5886949,.6042821,.4929261,.5886949,.6405898,.677758,.5,.576358,.8634541,.5886949,.6479682,.6121486,.3280218,.6659781,.8399431,.5,.6632451,.4168072,.5,.6587147,.7085621,.5,.5730103,.4934847,.122158,.5814791,.8478791,.3085751,.5520305,.6487118,.5,.4114263,.882655,.5,.5480365,.8082321,.5886949,.9192017,.3793117,.122158,.3904828,.6045516,.5884345,.4638124,.6273613,.5,.4954703,.6176566,.5,.5795194,.4054053,.1924309,.9192017,.3203796,.5886949,.3853529,.6096686,.5886949,.2733945,.7953984,.5,.5637917,.591517,0,0,0,.5,.6173623,.4928722,1983q3
1983.75,.1660924,.3134053,.848106,.8332362,.531985,.6307272,.5,.4114263,.4946536,.5,.7151471,.3745889,.122158,.4153022,.5809577,.122158,.3378929,.8336605,.9108236,.9893507,.6110711,.3280218,.4357367,.7521292,.1660924,.2967368,.3685899,.122158,.4298285,.6888163,.5,.4114263,.3652142,.5,.4780409,.6119672,.2897842,.5316759,.7361619,.3280218,.7589473,.5961435,.5,.435717,.5974399,.5,.4455513,.60126,.5,.4754518,.4404627,.5884345,.429186,.7680929,.5886949,.9081219,.5087005,.5,.4322181,.4451744,.5,.7431437,.9588007,.5886949,.274609,.543768,.5886949,.4682577,.5986991,.5,.6908749,.7827273,.122158,.6411935,.8626417,.5,.4551818,.6562109,.5,.5940431,.4158771,.5886949,.6007956,.5149677,.5886949,.6439957,.6547117,.5,.576358,.8649759,.5886949,.6400593,.6144546,.2897842,.6725904,.8354,.5,.6686252,.4058002,.5,.6586561,.7020582,.5,.5660141,.4830381,.122158,.5761604,.8486822,.2897842,.5517665,.6519316,.5,.4114263,.889936,.5,.5548817,.8187267,.5886949,.9192017,.3643063,.122158,.385059,.6078281,.5445686,.4663014,.62067,.5,.5010187,.6057485,.5,.5772338,.3985947,.1660924,.9192017,.2834727,.5886949,.3823349,.6003013,.5886949,.2748311,.7600493,.5,.5664665,.5838195,0,0,0,.4552981,.6061032,.4823702,1983q4
1984,.1427218,.3093387,.8479472,.8068997,.5297359,.6276496,.5,.4114263,.4867628,.5,.7245124,.3761445,.122158,.4089448,.5767635,.122158,.3421685,.8317395,.9108236,.9899041,.6002764,.2897842,.4399082,.7436889,.1427218,.2965042,.370183,.122158,.424926,.6864521,.5,.4114263,.3631345,.5,.4828796,.6062073,.254317,.5420297,.7566131,.2897842,.7636051,.5928466,.5,.4372902,.5879937,.5,.4487554,.5956646,.5,.4801236,.4340797,.5445686,.4276045,.7627142,.5886949,.9149962,.5091797,.5,.4322181,.4498186,.5,.7455242,.9593313,.5886949,.2754941,.5449626,.5886949,.4648796,.6002907,.5,.7071073,.7679636,.122158,.6445968,.8640009,.5,.4581319,.6444508,.5,.5994979,.4055652,.5886949,.5907609,.536776,.5886949,.6495785,.6275678,.5,.576358,.8654537,.5886949,.6342294,.6172483,.254317,.6785035,.8300728,.5,.6777009,.3975637,.5,.6631312,.6983723,.5,.5625156,.4709669,.122158,.5710692,.8471667,.2716879,.5562789,.6646905,.5,.4114263,.8924639,.5,.5627275,.8250687,.5886949,.9192017,.3523422,.122158,.3813932,.6046661,.5,.4699995,.6124191,.5,.508872,.591808,.5,.5766385,.3916548,.1427218,.9192017,.2492541,.5886949,.3811938,.5892461,.5886949,.2782566,.7295037,.5,.573114,.5782357,0,0,0,.4113051,.6129884,.4727454,1984q1
1984.25,.122158,.3055371,.8472206,.7775146,.5278194,.6209087,.5,.4114263,.4797185,.5,.7314432,.3768104,.122158,.3930022,.5682018,.122158,.3456077,.8297624,.9108236,.9904358,.5858169,.254317,.4450791,.7318314,.122158,.2956389,.3724191,.122158,.4242885,.6805524,.5,.4114263,.363261,.5,.4854906,.6011521,.2218349,.5551571,.7623859,.254317,.7736276,.5851425,.5,.4374183,.5787089,.5,.4507597,.5896215,.5,.4835816,.4276997,.5,.4266106,.7568648,.5886949,.9192017,.5116281,.5,.4322181,.4579098,.5,.7493898,.9596329,.5886949,.2763207,.5420113,.5886949,.4632845,.5991788,.5,.7179624,.7487166,.122158,.6424785,.8650321,.5,.4596309,.633101,.5,.604253,.3970387,.5886949,.5663743,.5467231,.5886949,.654168,.6050835,.5,.576358,.8646948,.5886949,.631032,.6179831,.2218349,.687807,.8242746,.5,.6825266,.3913077,.5,.6637737,.6969333,.5,.5595681,.458315,.122158,.5698313,.8441728,.254317,.5630785,.6822086,.5,.4114263,.8908225,.5,.568719,.827449,.5886949,.9192017,.3416028,.122158,.3800296,.5982628,.5,.4716228,.6037116,.5,.5153796,.5812986,.5,.5779021,.3842736,.122158,.9192017,.2214743,.5886949,.3807964,.5780458,.5886949,.2808587,.7242168,.5,.5772298,.5756578,0,0,0,.3686857,.6203258,.4656813,1984q2
1984.5,.122158,.3017618,.8462109,.7450706,.525902,.6151291,.5,.4114263,.4724398,.5,.7382625,.3765952,.122158,.3772844,.5578474,.122158,.3484336,.8277894,.9108236,.9909397,.570624,.2218349,.4502618,.7201367,.122158,.2947752,.3759966,.122158,.4236513,.6756278,.5,.4114263,.3633876,.5,.4881023,.5949043,.1924309,.5682079,.7576261,.2218349,.7833456,.5764037,.5,.4375465,.5705168,.5,.4527656,.5828192,.5,.4870412,.4197968,.5,.4256172,.7529752,.5886949,.9192017,.5137828,.5,.4322181,.4641179,.5,.753216,.9598784,.5886949,.2771489,.5374817,.5886949,.4616902,.5988734,.5,.7285696,.7302186,.122158,.6403547,.8651004,.5,.4611306,.6202487,.5,.6089885,.390028,.5886949,.541662,.5593293,.5886949,.658729,.5841957,.5,.576358,.861936,.5886949,.6278231,.6168694,.1924309,.6969617,.8185722,.5,.6873133,.3849486,.5,.6644154,.6977244,.5,.5566164,.4453491,.122158,.5685925,.8409697,.2376943,.5698545,.7092961,.5,.4114263,.8891593,.5,.5746905,.8273477,.5886949,.9192017,.328885,.122158,.378668,.5910554,.5,.4732467,.5952258,.5,.5218821,.5697373,.5,.5791647,.3769332,.122158,.9192017,.1962157,.5886949,.3803992,.5667967,.5886949,.2834755,.7368032,.5,.5813349,.5738459,0,0,0,.3280218,.6276085,.4618798,1984q3
1984.75,.122158,.2980132,.844868,.7096621,.523984,.6080611,.5,.4114263,.4668305,.5,.7449692,.3760439,.122158,.3618205,.5054068,.122158,.3507967,.8256523,.9108236,.9914173,.5575518,.1924309,.4554553,.7145978,.122158,.2939128,.3825115,.1321011,.4230143,.6699547,.5,.4114263,.3635142,.5,.4907147,.5891617,.1660924,.5811647,.7522579,.1924309,.7927583,.5683156,.5,.4376746,.5631154,.5,.4547731,.5737399,.5,.4905019,.4113624,.5,.4246244,.748101,.5886949,.9192017,.5134855,.5,.4322181,.4672943,.5,.7570028,.959665,.5886949,.2779787,.532651,.5886949,.4600967,.5980377,.5,.738923,.7065453,.122158,.6382253,.8628742,.5,.4626311,.6081276,.5,.6137035,.3833476,.5886949,.5167429,.5691514,.5886949,.6632608,.5635659,.5,.576358,.8571249,.5886949,.6246029,.614713,.1660924,.7059627,.8137733,.5,.6920604,.3796468,.5,.6650566,.6992519,.5,.5536608,.4308724,.122158,.5673528,.8374215,.2218349,.5766044,.7307595,.5,.4114263,.8874739,.5,.5806402,.8199741,.5886949,.9192017,.3127372,.122158,.3773082,.5813922,.5,.4748712,.5847254,.5,.5283771,.5592723,.5,.5804263,.3686402,.122158,.9192017,.1731447,.5886949,.3800021,.5558628,.5886949,.286107,.7449973,.5,.5854288,.5723483,0,0,0,.2897842,.6348338,.4583215,1984q4
1985,.122158,.2936608,.8435529,.6715039,.524786,.6013402,.5,.4114263,.4633426,.5,.7502274,.3760152,.122158,.3421403,.4542193,.122158,.352199,.8231333,.9108236,.991878,.5488165,.1660924,.4621385,.7174488,.122158,.2933564,.3948119,.1427218,.4254327,.6668134,.5,.4114263,.3650557,.5,.4948121,.5830487,.1427218,.5949962,.74887,.1660924,.8016489,.5651659,.5,.4387032,.5572531,.5,.4573655,.5621816,.5,.4955342,.4030973,.5,.4243071,.7465038,.5886949,.9192017,.5097557,.5,.4322181,.4646055,.5,.7625504,.9585727,.5886949,.2783249,.5280246,.5886949,.4546458,.5932823,.5,.748058,.6797958,.122158,.6458337,.8579227,.5,.4655195,.5972725,.5,.619711,.3762728,.5886949,.4959005,.5691639,.5886949,.6678824,.5471849,.5,.576358,.8516829,.5886949,.6187561,.6059332,.1427218,.7161137,.8104624,.5,.6962388,.3750205,.5,.6642004,.7019187,.5,.5445421,.416025,.122158,.5607858,.8335479,.2376943,.5789423,.7412705,.5,.4114263,.8839641,.5,.5826297,.8106264,.5886949,.9192017,.2949925,.122158,.374523,.573534,.5,.476183,.5734662,.5,.5383513,.5531515,.5,.5817683,.3618697,.122158,.9192017,.1546118,.5886949,.3797749,.5478363,.5886949,.2888105,.7574232,.5,.5880163,.5694631,0,0,0,.254317,.6408556,.4547094,1985q1
1985.25,.1427218,.2919871,.8425758,.6309387,.5286884,.5979255,.5,.4123752,.4643808,.5,.7542374,.3758563,.122158,.3458717,.4178628,.122158,.3538845,.8202121,.9108236,.9925935,.5447478,.1427218,.4681705,.7259951,.122158,.2932987,.4107283,.154045,.4283002,.6661761,.5,.4114263,.3621123,.5,.4992485,.5766959,.122158,.6056374,.7522758,.1427218,.8079554,.5675411,.5,.441446,.5511246,.5,.4598874,.5495899,.5,.5004424,.3966094,.5,.424803,.7453025,.5886949,.9192017,.5065961,.5,.4322181,.4634943,.5,.7666323,.9567837,.5886949,.2787338,.5263574,.5886949,.4533938,.5840726,.5,.757503,.6584442,.122158,.6580175,.8521285,.5,.4688841,.5874848,.5,.6245943,.3701623,.5886949,.4827386,.57005,.5886949,.6719558,.5350122,.5,.576358,.8465328,.5886949,.6161436,.5862197,.122158,.720015,.8081818,.5,.6993486,.3714852,.5,.6627524,.7060979,.5,.5377461,.4008091,.122158,.5597429,.8296687,.254317,.583178,.7453185,.5,.4114263,.8335362,.5,.5862371,.8006541,.5886949,.9192017,.2792566,.122158,.3734803,.5664302,.5,.4771636,.562691,.5,.5464485,.5474785,.5,.5849192,.3566843,.122158,.9192017,.1400813,.5886949,.3820995,.5448347,.5886949,.2909495,.7633768,.5,.5908368,.5679005,0,0,0,.2218349,.6504071,.444846,1985q2
1985.5,.1660924,.2903191,.8419057,.5884345,.5325874,.5956286,.5,.414793,.4646189,.5,.7582039,.3742239,.122158,.3496221,.3808758,.122158,.3555736,.8174716,.9108236,.992937,.5413634,.122158,.4742117,.7374967,.122158,.2932409,.4276352,.1660924,.4311725,.6640764,.5,.4114263,.3591793,.5,.5036849,.5725002,.122158,.6161793,.7517745,.122158,.814108,.5732794,.5,.4441924,.5439702,.5,.4624113,.5361616,.5,.5053506,.3901313,.5,.4252989,.7441286,.5886949,.9192017,.5051465,.5,.4322181,.4608424,.5,.770665,.9545651,.5886949,.279143,.5261145,.5886949,.4521424,.5764751,.5,.7667042,.6344607,.1427218,.6699963,.8459336,.5,.4722517,.5790575,.5,.6294525,.3641511,.5886949,.4696007,.5697087,.5886949,.6760035,.5241562,.5,.576358,.8405944,.5886949,.6135243,.5669912,.122158,.7238834,.8060104,.5,.7024401,.3685569,.5,.6613015,.7086897,.5,.530936,.3898672,.122158,.5586994,.8265495,.2716879,.5874014,.7398555,.5,.4114263,.7669703,.5,.5898353,.785095,.5886949,.9192017,.2661489,.122158,.3724387,.558875,.5,.4781443,.5486072,.5,.5545211,.5410954,.5,.5880631,.3511795,.122158,.9192017,.1235475,.5886949,.3844296,.5434105,.5886949,.2930977,.7665846,.5,.5936514,.5684366,0,0,0,.1924309,.6598394,.4346759,1985q3
1985.75,.1924309,.2886567,.8417724,.5445686,.5364824,.5933394,.5,.417215,.4655438,.5,.7621264,.3732973,.122158,.3533912,.3428673,.122158,.3572664,.8154579,.9108236,.992937,.5399428,.122158,.4802605,.7429658,.122158,.2931832,.4440902,.1788828,.4340495,.6593231,.5,.4114263,.3562568,.5,.5081208,.5704051,.122158,.626613,.7501624,.122158,.8201073,.5818853,.5,.4469423,.5376336,.5,.4649371,.5249913,.5,.5102577,.3816983,.5,.425795,.7472333,.5886949,.9192017,.5066312,.5,.4322181,.4578759,.5,.7746485,.952034,.5886949,.2795526,.5267584,.5886949,.4508917,.5696267,.5,.7756597,.6153401,.1660924,.6817585,.8389906,.5,.4756217,.5691739,.5,.6342845,.3561868,.5886949,.4565047,.5661231,.5886949,.6800249,.5139045,.5,.576358,.8323844,.5886949,.6108985,.5460138,.122158,.7277186,.8048531,.5,.7055132,.3663605,.5,.6598475,.7109138,.5,.5241143,.3859724,.122158,.5576553,.825384,.2897842,.591612,.7297245,.5,.4114263,.6838809,.5,.593424,.7717147,.5886949,.9192017,.2551839,.122158,.3713983,.5540369,.5,.4791253,.5348002,.5,.5625651,.5352003,.5,.5911999,.3461818,.122158,.9192017,.1130641,.5886949,.386765,.5391753,.5886949,.2952553,.7742987,.5,.5964599,.5700997,0,0,0,.1660924,.6691467,.4307267,1985q4
